X1,title,description,url,publishedAt,content,domain
2006,The biggest 2020 NBA draft moments to watch now,"Here are our new NBA draft projections for 2020, with movement throughout the top 10 after the trade deadline.",https://www.espn.com/nba/insider/story/_/id/28797316/biggest-2020-nba-draft-moments-watch-crucial-march,2020-02-28T03:28:37Z,"How will a crucial stretch of March basketball swing the 2020 NBA draft?
In a class that has little consensus throughout the lottery, huge moments on the biggest stages could help any prospect break through into another tier of leaguewide draft boards. But u… [+437 chars]",espn.com
2013,Warriors to meet Friday to plan for Curry's return,"Warriors coach Steve Kerr says he will sit down with the team's training staff, Steph Curry and general manager Bob Myers after practice Friday and make a game plan for the guard's return.",https://www.espn.com/nba/story/_/id/28796852/golden-state-warriors-meet-friday-create-plan-steph-curry-return,2020-02-28T02:14:41Z,"Warriors coach Steve Kerr says he will sit down with the team's training staff, Steph Curry and general manager Bob Myers after practice Friday and make a game plan for the guard's return.
Golden State remains hopeful Curry will return Sunday against the Wiz… [+329 chars]",espn.com
2015,Inside the evolution of rising Thunder star Shai Gilgeous-Alexander,The sophomore guard is tapping into the kind of potential that has some wondering if he can be the next young superstar in OKC.,https://www.espn.com/nba/story/_/id/28796832/inside-evolution-rising-thunder-star-shai-gilgeous-alexander,2020-02-28T02:06:02Z,"OKLAHOMA CITY -- A couple days into training camp, Chris Paul needed to set the record straight.
Again.
He had already cleared things up on Twitter, but as he stood in the corner of the Oklahoma City Thunder practice facility and peered across the floor wit… [+11297 chars]",espn.com
2028,Rockets sign Jeff Green for rest of season,The Rockets on Friday signed Jeff Green for the remainder of the season. The power forward joined the Rockets earlier this month on a 10-day contract and has played in four games for Houston.,https://www.espn.com/nba/story/_/id/28803094/rockets-sign-jeff-green-rest-season,2020-02-28T23:34:22Z,"The Houston Rockets signed power forward Jeff Green for the remainder of the season, the team announced Friday.
Green joined the Rockets earlier this month on a 10-day contract and has played in four games for Houston, averaging 9.8 points and 3.5 rebounds i… [+285 chars]",espn.com
2049,Report: L.A. deputies shared Bryant crash photos,"Authorities are investigating whether deputies shared graphic photos of the helicopter crash that killed Kobe Bryant, his 13-year-old daughter and seven others.",https://www.espn.com/nba/story/_/id/28801665/report-los-angeles-deputies-shared-kobe-bryant-crash-photos,2020-02-28T18:23:46Z,"LOS ANGELES -- Authorities are investigating whether deputies shared graphic photos of the helicopter crash scene where Kobe Bryant, his 13-year-old daughter and seven others were killed, according to a newspaper report.
The Los Angeles Times reported that a… [+2425 chars]",espn.com
2066,Fantasy NBA Daily Notes: Gary Trent Jr. among shining streamers,"If you're dealing with injuries or slumping players, consider streaming players like Trent, who racked up 20 points and 4 3s on Thursday.",https://www.espn.com/fantasy/basketball/story/_/id/28800182/fantasy-nba-daily-notes-gary-trent-jr-shining-streamers,2020-02-28T13:15:05Z,"A somewhat sleepy Thursday slate in the NBA saw four games unfold, with a strong performance from Portland's Gary Trent Jr. as one of the key fantasy narratives of the night. With Damian Lillard seemingly indefinitely sidelined with a groin injury suffered ju… [+4453 chars]",espn.com
2073,"Kawhi: 'Sky's the limit' for healthy, inspired Clips","The Clippers gave the Nuggets a terrifying glimpse of their championship potential when at full strength, steamrolling them 132-103 Friday night in a matchup between teams vying for the West's No. 2 seed.",https://www.espn.com/nba/story/_/id/28805516/kawhi-leonard-says-sky-limit-healthy-inspired-clippers,2020-02-29T08:56:34Z,"LOS ANGELES -- Doc Rivers wasn't able to run the LA Clippers' morning shootaround, so he asked one of his players a few hours before Friday's game how the team looked.
""One of our key guys [said] don't worry about it, we're locked in today,"" Rivers said. ""So… [+3078 chars]",espn.com
2075,Malone rips Nuggets as 'soft' after blowout loss,"Denver coach Mike Malone was openly critical of his team after Friday night's 132-103 loss to the Clippers, calling the Nuggets ""soft"" and questioning their ""competitive spirit and effort.""",https://www.espn.com/nba/story/_/id/28805454/mike-malone-calls-nuggets-soft-29-point-loss-clippers,2020-02-29T08:27:23Z,"LOS ANGELES -- After suffering their worst loss of the season Friday, a brutal 132-103 beatdown by the LA Clippers at Staples Center, the Denver Nuggets were left reeling.
Nuggets coach Mike Malone called the team ""soft."" And Nuggets guard Monte Morris said … [+3062 chars]",espn.com
2081,Zion ecstatic to share rookie scoring feat with MJ,"Pelicans rookie Zion Williamson had 24 points in Friday night's 116-102 win over the Cavs, making him the first player since Michael Jordan to have four straight games of at least 25 points while shooting at least 57 percent from the field as a rookie.",https://www.espn.com/nba/story/_/id/28805095/pelicans-zion-williamson-ecstatic-share-rookie-scoring-feat-michael-jordan,2020-02-29T06:19:50Z,"NEW ORLEANS -- As he sat at his locker Friday night at the Smoothie King Center following a 116-102 win over the Cleveland Cavaliers, Pelicans rookie Zion Williamson heard a stat from teammate Jahlil Okafor that he couldn't believe.
Okafor told him how, afte… [+4119 chars]",espn.com
2083,Giannis on Harden dig: My game 'not just power',In the wake of James Harden's interview with ESPN's Rachel Nichols -- in which the Rockets star appeared to take aim at Giannis Antetokounmpo's skillset -- the reigning league MVP responded with a statement effort Friday night.,https://www.espn.com/nba/story/_/id/28804885/giannis-responds-james-harden-my-game-not-just-power-sure,2020-02-29T06:03:49Z,MILWAUKEE -- On the heels of James Harden's interview with ESPN's Rachel Nichols -- in which the Houston Rockets star appeared to take aim at Giannis Antetokounmpo's skillset -- the reigning league MVP responded with a statement performance against the Oklaho… [+3141 chars],espn.com
2085,"Bucks keep making history, but do skeptics still have a case?",Can a team on pace to win 70 games and a potential back-to-back MVP be questioned? Giannis Antetokounmpo and the Bucks continue to emphatically answer the critics.,https://www.espn.com/nba/story/_/id/28804614/milwaukee-bucks-keep-making-history-do-skeptics-case,2020-02-29T05:48:58Z,"MILWAUKEE -- The Milwaukee Bucks staged another in a series of artful basketball exhibitions on Friday night at Fiserv Forum. Giannis Antetokounmpo padded his MVP resume with skillful efficiency and gaudy athleticism (32 points, 13 rebounds, six assists in 27… [+6672 chars]",espn.com
2099,"NBA playoff and lottery projections: Tightest races, likely winners",We break down the must-watch races from now until the end of the regular season.,https://www.espn.com/nba/story/_/id/28803991/nba-playoff-lottery-projections-tightest-races-likely-winners,2020-02-29T02:36:43Z,"How are the 2020 NBA playoffs and draft lottery likely to shake out with teams approaching the 60-game mark?
The postseason picture is starting to take shape, with 15 teams already having greater than a 99% chance to make it in, according to ESPN's Basketbal… [+5872 chars]",espn.com
2112,U.S. leagues keeping tabs on coronavirus spread,"Officials from the NBA, NHL and Major League Baseball say they are all consulting with the Centers for Disease Control and Prevention and other organizations on a regular basis about COVID-19.",https://www.espn.com/nba/story/_/id/28810082/us-pro-sports-leagues-keeping-close-eye-coronavirus-outbreak,2020-02-29T23:42:21Z,"Major North American professional sports leagues are talking to health officials and informing teams about the coronavirus outbreak that has led to the first reported death in the U.S.
Officials from the NBA, NHL and Major League Baseball say they are all co… [+2542 chars]",espn.com
2118,Source: Wolves waive guard Allen Crabbe,"The veteran played in just nine games for the Timberwolves this season, averaging 4.6 points and 2.1 rebounds in 14.6 minutes.",https://www.espn.com/nba/story/_/id/28809688/source-wolves-waive-guard-allen-crabbe,2020-02-29T22:39:43Z,"Minnesota has waived guard Allen Crabbe, league sources told ESPN's Adrian Wojnarowski.
Crabbe, 27, will be eligible for a playoff roster if he signs elsewhere. The veteran played in just nine games for the Timberwolves this season, averaging 4.6 points and … [+345 chars]",espn.com
2126,Sources: Coveted F Harkless to stick with Knicks,"Harkless, a wing coveted by several teams including the Lakers, won't come to an agreement on a contract buyout and plans to finish the season with the Knicks.",https://www.espn.com/nba/story/_/id/28808850/sources-coveted-f-maurice-harkless-stick-knicks,2020-02-29T20:52:29Z,"The New York Knicks and forward Maurice Harkless won't come to an agreement on a contract buyout, which means the coveted wing player remains unavailable to join a contender for the playoffs, league sources tell ESPN.
Several teams -- including the West-lead… [+507 chars]",espn.com
2132,Which player had the best sneakers in the NBA during Week 19?,Zion Williamson and Giannis Antetokounmpo share their unique and heartfelt player-exclusive kicks in the best sneakers on court this week.,https://www.espn.com/nba/story/_/id/28808329/which-player-had-best-sneakers-nba-week-19,2020-02-29T19:11:12Z,"Every season, brands build out remarkably detailed themed sneakers, speaking to a player's nuanced childhood story or a distant memory still fueling their path today. And then there's Zion Williamson's lighthearted, lightweight Air Jordan 34.
The face of the… [+5507 chars]",espn.com
2136,Curry return from hand injury pushed into March,"Warriors guard Stephen Curry will not reach his goal of returning to play Sunday, with the team saying Saturday that he is on track to play ""at some point in March.""",https://www.espn.com/nba/story/_/id/28807886/stephen-curry-progressing-recovery-return-march-eyed-warriors-say,2020-02-29T17:47:33Z,"Golden State Warriors guard Stephen Curry will not reach his goal of returning to the court Sunday, with the team saying Saturday that he is on track to play ""at some point in March.""
The Warriors released a statement providing an update on Curry, who has mi… [+572 chars]",espn.com
2145,"For the Celtics, Leap Day is winning day","Boston has won four straight on Feb. 29, a streak that -- thanks to the quirk of the calendar -- spans 16 years.",https://www.espn.com/nba/story/_/id/28795417/everything-need-know-leap-day-nba,2020-02-29T13:02:39Z,"It's not St. Patrick's Day, but there's something lucky about Leap Day for the Boston Celtics. Feb. 29 comes around only once every four years, but it's been 36 years since the Celtics had to suffer through a defeat on Leap Day. Their 102-98 loss to the New Y… [+3070 chars]",espn.com
